Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Mujeres;Total Nacional;Industria;2019T2;734,3
Mujeres;Total Nacional;Industria;2019T1;724,8
Mujeres;Total Nacional;Industria;2018T4;697,9
Mujeres;Total Nacional;Industria;2018T3;705,6
Mujeres;Total Nacional;Industria;2018T2;707,6
Mujeres;Total Nacional;Industria;2018T1;682,1
Mujeres;Total Nacional;Industria;2017T4;683,5
Mujeres;Total Nacional;Industria;2017T3;668,8
Mujeres;Total Nacional;Industria;2017T2;656,3
Mujeres;Total Nacional;Industria;2017T1;633,7
Mujeres;Total Nacional;Industria;2016T4;632,6
Mujeres;Total Nacional;Industria;2016T3;619,3
Mujeres;Total Nacional;Industria;2016T2;613,9
Mujeres;Total Nacional;Industria;2016T1;614,8
Mujeres;Total Nacional;Industria;2015T4;624,3
Mujeres;Total Nacional;Industria;2015T3;623,8
Mujeres;Total Nacional;Industria;2015T2;633,2
Mujeres;Total Nacional;Industria;2015T1;608,2
Mujeres;Total Nacional;Industria;2014T4;613,4
Mujeres;Total Nacional;Industria;2014T3;590,5
Mujeres;Total Nacional;Industria;2014T2;572,6
Mujeres;Total Nacional;Industria;2014T1;562,5
Mujeres;Total Nacional;Industria;2013T4;563,6
Mujeres;Total Nacional;Industria;2013T3;582,0
Mujeres;Total Nacional;Industria;2013T2;564,6
Mujeres;Total Nacional;Industria;2013T1;600,8
Mujeres;Total Nacional;Industria;2012T4;614,5
Mujeres;Total Nacional;Industria;2012T3;637,7
Mujeres;Total Nacional;Industria;2012T2;633,4
Mujeres;Total Nacional;Industria;2012T1;631,4
Mujeres;Total Nacional;Industria;2011T4;627,5
Mujeres;Total Nacional;Industria;2011T3;636,4
Mujeres;Total Nacional;Industria;2011T2;633,0
Mujeres;Total Nacional;Industria;2011T1;627,9
Mujeres;Total Nacional;Industria;2010T4;660,2
Mujeres;Total Nacional;Industria;2010T3;645,5
Mujeres;Total Nacional;Industria;2010T2;654,8
Mujeres;Total Nacional;Industria;2010T1;652,6
Mujeres;Total Nacional;Industria;2009T4;691,1
Mujeres;Total Nacional;Industria;2009T3;686,3
Mujeres;Total Nacional;Industria;2009T2;695,2
Mujeres;Total Nacional;Industria;2009T1;711,7
Mujeres;Total Nacional;Industria;2008T4;745,0
Mujeres;Total Nacional;Industria;2008T3;788,8
Mujeres;Total Nacional;Industria;2008T2;802,9
Mujeres;Total Nacional;Industria;2008T1;845,1
Mujeres;Total Nacional;Construcción;2025T3;162,6
Mujeres;Total Nacional;Construcción;2025T2;148,8
Mujeres;Total Nacional;Construcción;2025T1;131,1
Mujeres;Total Nacional;Construcción;2024T4;133,2
Mujeres;Total Nacional;Construcción;2024T3;136,8
Mujeres;Total Nacional;Construcción;2024T2;129,4
Mujeres;Total Nacional;Construcción;2024T1;123,9
Mujeres;Total Nacional;Construcción;2023T4;127,0
Mujeres;Total Nacional;Construcción;2023T3;125,3
Mujeres;Total Nacional;Construcción;2023T2;119,6
Mujeres;Total Nacional;Construcción;2023T1;113,7
Mujeres;Total Nacional;Construcción;2022T4;108,7
Mujeres;Total Nacional;Construcción;2022T3;118,4
Mujeres;Total Nacional;Construcción;2022T2;137,9
Mujeres;Total Nacional;Construcción;2022T1;132,9
Mujeres;Total Nacional;Construcción;2021T4;128,3
Mujeres;Total Nacional;Construcción;2021T3;135,3
Mujeres;Total Nacional;Construcción;2021T2;121,3
Mujeres;Total Nacional;Construcción;2021T1;109,2
Mujeres;Total Nacional;Construcción;2020T4;99,0
Mujeres;Total Nacional;Construcción;2020T3;106,6
Mujeres;Total Nacional;Construcción;2020T2;96,2
Mujeres;Total Nacional;Construcción;2020T1;105,7
Mujeres;Total Nacional;Construcción;2019T4;107,6
Mujeres;Total Nacional;Construcción;2019T3;118,2
Mujeres;Total Nacional;Construcción;2019T2;118,3
Mujeres;Total Nacional;Construcción;2019T1;112,4
Mujeres;Total Nacional;Construcción;2018T4;115,6
Mujeres;Total Nacional;Construcción;2018T3;107,2
Mujeres;Total Nacional;Construcción;2018T2;106,4
Mujeres;Total Nacional;Construcción;2018T1;96,0
Mujeres;Total Nacional;Construcción;2017T4;101,2
Mujeres;Total Nacional;Construcción;2017T3;103,8
Mujeres;Total Nacional;Construcción;2017T2;96,5
Mujeres;Total Nacional;Construcción;2017T1;94,9
Mujeres;Total Nacional;Construcción;2016T4;86,7
Mujeres;Total Nacional;Construcción;2016T3;90,8
Mujeres;Total Nacional;Construcción;2016T2;82,7
Mujeres;Total Nacional;Construcción;2016T1;78,4
Mujeres;Total Nacional;Construcción;2015T4;78,4
Mujeres;Total Nacional;Construcción;2015T3;81,7
Mujeres;Total Nacional;Construcción;2015T2;83,2
Mujeres;Total Nacional;Construcción;2015T1;84,8
Mujeres;Total Nacional;Construcción;2014T4;85,4
Mujeres;Total Nacional;Construcción;2014T3;87,5
Mujeres;Total Nacional;Construcción;2014T2;81,5
Mujeres;Total Nacional;Construcción;2014T1;79,0
Mujeres;Total Nacional;Construcción;2013T4;79,5
Mujeres;Total Nacional;Construcción;2013T3;83,2
Mujeres;Total Nacional;Construcción;2013T2;84,8
Mujeres;Total Nacional;Construcción;2013T1;100,8
Mujeres;Total Nacional;Construcción;2012T4;97,7
Mujeres;Total Nacional;Construcción;2012T3;100,6
Mujeres;Total Nacional;Construcción;2012T2;102,6
Mujeres;Total Nacional;Construcción;2012T1;94,7
Mujeres;Total Nacional;Construcción;2011T4;99,8
Mujeres;Total Nacional;Construcción;2011T3;102,9
Mujeres;Total Nacional;Construcción;2011T2;105,2
Mujeres;Total Nacional;Construcción;2011T1;118,6
Mujeres;Total Nacional;Construcción;2010T4;129,2
Mujeres;Total Nacional;Construcción;2010T3;135,2
Mujeres;Total Nacional;Construcción;2010T2;146,3
Mujeres;Total Nacional;Construcción;2010T1;153,7
Mujeres;Total Nacional;Construcción;2009T4;144,9
Mujeres;Total Nacional;Construcción;2009T3;140,2
Mujeres;Total Nacional;Construcción;2009T2;146,8
Mujeres;Total Nacional;Construcción;2009T1;162,7
Mujeres;Total Nacional;Construcción;2008T4;166,6
Mujeres;Total Nacional;Construcción;2008T3;176,7
Mujeres;Total Nacional;Construcción;2008T2;183,8
Mujeres;Total Nacional;Construcción;2008T1;183,5
Mujeres;Total Nacional;Servicios;2025T3;9.177,2
Mujeres;Total Nacional;Servicios;2025T2;9.187,7
Mujeres;Total Nacional;Servicios;2025T1;8.983,9
Mujeres;Total Nacional;Servicios;2024T4;8.997,2
Mujeres;Total Nacional;Servicios;2024T3;8.958,1
Mujeres;Total Nacional;Servicios;2024T2;8.933,1
Mujeres;Total Nacional;Servicios;2024T1;8.752,4
Mujeres;Total Nacional;Servicios;2023T4;8.812,3
Mujeres;Total Nacional;Servicios;2023T3;8.800,7
Mujeres;Total Nacional;Servicios;2023T2;8.765,2
Mujeres;Total Nacional;Servicios;2023T1;8.486,9
Mujeres;Total Nacional;Servicios;2022T4;8.419,7
Mujeres;Total Nacional;Servicios;2022T3;8.389,5
Mujeres;Total Nacional;Servicios;2022T2;8.394,3
Mujeres;Total Nacional;Servicios;2022T1;8.246,8
Mujeres;Total Nacional;Servicios;2021T4;8.297,4
Mujeres;Total Nacional;Servicios;2021T3;8.201,3
Mujeres;Total Nacional;Servicios;2021T2;8.004,0
Mujeres;Total Nacional;Servicios;2021T1;7.793,8
Mujeres;Total Nacional;Servicios;2020T4;7.845,4
Mujeres;Total Nacional;Servicios;2020T3;7.741,7
Mujeres;Total Nacional;Servicios;2020T2;7.467,8
Mujeres;Total Nacional;Servicios;2020T1;7.982,8
Mujeres;Total Nacional;Servicios;2019T4;8.116,9
Mujeres;Total Nacional;Servicios;2019T3;8.016,8
Mujeres;Total Nacional;Servicios;2019T2;8.011,7
Mujeres;Total Nacional;Servicios;2019T1;7.829,7
Mujeres;Total Nacional;Servicios;2018T4;7.902,8
Mujeres;Total Nacional;Servicios;2018T3;7.877,8
Mujeres;Total Nacional;Servicios;2018T2;7.803,6
Mujeres;Total Nacional;Servicios;2018T1;7.615,9
Mujeres;Total Nacional;Servicios;2017T4;7.679,1
Mujeres;Total Nacional;Servicios;2017T3;7.676,9
Mujeres;Total Nacional;Servicios;2017T2;7.601,2
Mujeres;Total Nacional;Servicios;2017T1;7.458,7
Mujeres;Total Nacional;Servicios;2016T4;7.527,0
Mujeres;Total Nacional;Servicios;2016T3;7.533,0
Mujeres;Total Nacional;Servicios;2016T2;7.458,5
Mujeres;Total Nacional;Servicios;2016T1;7.310,6
Mujeres;Total Nacional;Servicios;2015T4;7.360,4
Mujeres;Total Nacional;Servicios;2015T3;7.276,9
Mujeres;Total Nacional;Servicios;2015T2;7.205,3
Mujeres;Total Nacional;Servicios;2015T1;7.078,8
Mujeres;Total Nacional;Servicios;2014T4;7.142,4
Mujeres;Total Nacional;Servicios;2014T3;7.066,9
Mujeres;Total Nacional;Servicios;2014T2;7.076,6
Mujeres;Total Nacional;Servicios;2014T1;6.937,9
Mujeres;Total Nacional;Servicios;2013T4;6.997,1
Mujeres;Total Nacional;Servicios;2013T3;7.023,3
Mujeres;Total Nacional;Servicios;2013T2;6.992,4
Mujeres;Total Nacional;Servicios;2013T1;6.919,2
Mujeres;Total Nacional;Servicios;2012T4;6.992,5
Mujeres;Total Nacional;Servicios;2012T3;7.093,9
Mujeres;Total Nacional;Servicios;2012T2;7.172,9
Mujeres;Total Nacional;Servicios;2012T1;7.151,0
Mujeres;Total Nacional;Servicios;2011T4;7.236,0
Mujeres;Total Nacional;Servicios;2011T3;7.358,0
Mujeres;Total Nacional;Servicios;2011T2;7.459,8
Mujeres;Total Nacional;Servicios;2011T1;7.279,4
Mujeres;Total Nacional;Servicios;2010T4;7.340,9
Mujeres;Total Nacional;Servicios;2010T3;7.344,8
Mujeres;Total Nacional;Servicios;2010T2;7.282,1
Mujeres;Total Nacional;Servicios;2010T1;7.245,8
Mujeres;Total Nacional;Servicios;2009T4;7.301,0
Mujeres;Total Nacional;Servicios;2009T3;7.382,6
Mujeres;Total Nacional;Servicios;2009T2;7.330,2
Mujeres;Total Nacional;Servicios;2009T1;7.281,9
Mujeres;Total Nacional;Servicios;2008T4;7.515,5
Mujeres;Total Nacional;Servicios;2008T3;7.547,3
Mujeres;Total Nacional;Servicios;2008T2;7.477,3
Mujeres;Total Nacional;Servicios;2008T1;7.335,0
Mujeres;01 Andalucía;Total;2025T3;1.606,0
Mujeres;01 Andalucía;Total;2025T2;1.594,6
Mujeres;01 Andalucía;Total;2025T1;1.544,6
Mujeres;01 Andalucía;Total;2024T4;1.555,1
Mujeres;01 Andalucía;Total;2024T3;1.551,1
Mujeres;01 Andalucía;Total;2024T2;1.557,2
Mujeres;01 Andalucía;Total;2024T1;1.502,6
Mujeres;01 Andalucía;Total;2023T4;1.520,9
Mujeres;01 Andalucía;Total;2023T3;1.519,1
Mujeres;01 Andalucía;Total;2023T2;1.522,4
Mujeres;01 Andalucía;Total;2023T1;1.492,0
Mujeres;01 Andalucía;Total;2022T4;1.456,3
Mujeres;01 Andalucía;Total;2022T3;1.434,4
Mujeres;01 Andalucía;Total;2022T2;1.447,2
Mujeres;01 Andalucía;Total;2022T1;1.411,0
Mujeres;01 Andalucía;Total;2021T4;1.433,6
Mujeres;01 Andalucía;Total;2021T3;1.367,4
Mujeres;01 Andalucía;Total;2021T2;1.361,2
Mujeres;01 Andalucía;Total;2021T1;1.302,9
Mujeres;01 Andalucía;Total;2020T4;1.314,0
Mujeres;01 Andalucía;Total;2020T3;1.256,2
Mujeres;01 Andalucía;Total;2020T2;1.225,6
Mujeres;01 Andalucía;Total;2020T1;1.332,0
Mujeres;01 Andalucía;Total;2019T4;1.356,9
Mujeres;01 Andalucía;Total;2019T3;1.326,6
Mujeres;01 Andalucía;Total;2019T2;1.351,5
Mujeres;01 Andalucía;Total;2019T1;1.335,8
Mujeres;01 Andalucía;Total;2018T4;1.309,1
Mujeres;01 Andalucía;Total;2018T3;1.286,1
Mujeres;01 Andalucía;Total;2018T2;1.305,8
Mujeres;01 Andalucía;Total;2018T1;1.271,3
Mujeres;01 Andalucía;Total;2017T4;1.277,1
Mujeres;01 Andalucía;Total;2017T3;1.266,2
Mujeres;01 Andalucía;Total;2017T2;1.292,3
Mujeres;01 Andalucía;Total;2017T1;1.251,4
Mujeres;01 Andalucía;Total;2016T4;1.222,6
Mujeres;01 Andalucía;Total;2016T3;1.222,0
Mujeres;01 Andalucía;Total;2016T2;1.233,9
Mujeres;01 Andalucía;Total;2016T1;1.214,4
Mujeres;01 Andalucía;Total;2015T4;1.226,1
Mujeres;01 Andalucía;Total;2015T3;1.199,1
Mujeres;01 Andalucía;Total;2015T2;1.226,7
Mujeres;01 Andalucía;Total;2015T1;1.156,2
Mujeres;01 Andalucía;Total;2014T4;1.158,8
Mujeres;01 Andalucía;Total;2014T3;1.118,8
Mujeres;01 Andalucía;Total;2014T2;1.147,8
Mujeres;01 Andalucía;Total;2014T1;1.147,2
Mujeres;01 Andalucía;Total;2013T4;1.116,1
Mujeres;01 Andalucía;Total;2013T3;1.115,0
Mujeres;01 Andalucía;Total;2013T2;1.160,7
Mujeres;01 Andalucía;Total;2013T1;1.133,0
Mujeres;01 Andalucía;Total;2012T4;1.150,2
Mujeres;01 Andalucía;Total;2012T3;1.172,2
Mujeres;01 Andalucía;Total;2012T2;1.188,1
Mujeres;01 Andalucía;Total;2012T1;1.182,0
Mujeres;01 Andalucía;Total;2011T4;1.188,2
Mujeres;01 Andalucía;Total;2011T3;1.183,0
Mujeres;01 Andalucía;Total;2011T2;1.201,7
Mujeres;01 Andalucía;Total;2011T1;1.209,4
Mujeres;01 Andalucía;Total;2010T4;1.220,5
Mujeres;01 Andalucía;Total;2010T3;1.194,2
Mujeres;01 Andalucía;Total;2010T2;1.234,3
Mujeres;01 Andalucía;Total;2010T1;1.255,7
Mujeres;01 Andalucía;Total;2009T4;1.235,0
Mujeres;01 Andalucía;Total;2009T3;1.205,4
Mujeres;01 Andalucía;Total;2009T2;1.222,2
Mujeres;01 Andalucía;Total;2009T1;1.234,5
Mujeres;01 Andalucía;Total;2008T4;1.247,1
Mujeres;01 Andalucía;Total;2008T3;1.244,7
Mujeres;01 Andalucía;Total;2008T2;1.271,9
Mujeres;01 Andalucía;Total;2008T1;1.275,7
Mujeres;01 Andalucía;Agricultura;2025T3;54,5
Mujeres;01 Andalucía;Agricultura;2025T2;78,9
Mujeres;01 Andalucía;Agricultura;2025T1;85,5
Mujeres;01 Andalucía;Agricultura;2024T4;77,4
Mujeres;01 Andalucía;Agricultura;2024T3;59,1
Mujeres;01 Andalucía;Agricultura;2024T2;74,3
Mujeres;01 Andalucía;Agricultura;2024T1;72,4
Mujeres;01 Andalucía;Agricultura;2023T4;81,4
Mujeres;01 Andalucía;Agricultura;2023T3;44,0
Mujeres;01 Andalucía;Agricultura;2023T2;64,6
Mujeres;01 Andalucía;Agricultura;2023T1;71,3
Mujeres;01 Andalucía;Agricultura;2022T4;59,5
Mujeres;01 Andalucía;Agricultura;2022T3;41,1
Mujeres;01 Andalucía;Agricultura;2022T2;54,0
Mujeres;01 Andalucía;Agricultura;2022T1;81,6
Mujeres;01 Andalucía;Agricultura;2021T4;84,1
Mujeres;01 Andalucía;Agricultura;2021T3;49,2
Mujeres;01 Andalucía;Agricultura;2021T2;79,3
Mujeres;01 Andalucía;Agricultura;2021T1;80,9
Mujeres;01 Andalucía;Agricultura;2020T4;73,5
Mujeres;01 Andalucía;Agricultura;2020T3;43,6
Mujeres;01 Andalucía;Agricultura;2020T2;71,0
Mujeres;01 Andalucía;Agricultura;2020T1;74,9
Mujeres;01 Andalucía;Agricultura;2019T4;68,1
Mujeres;01 Andalucía;Agricultura;2019T3;42,6
Mujeres;01 Andalucía;Agricultura;2019T2;65,3
Mujeres;01 Andalucía;Agricultura;2019T1;82,1
Mujeres;01 Andalucía;Agricultura;2018T4;67,1
Mujeres;01 Andalucía;Agricultura;2018T3;45,0
Mujeres;01 Andalucía;Agricultura;2018T2;68,9
Mujeres;01 Andalucía;Agricultura;2018T1;83,7
Mujeres;01 Andalucía;Agricultura;2017T4;70,1
Mujeres;01 Andalucía;Agricultura;2017T3;48,8
Mujeres;01 Andalucía;Agricultura;2017T2;71,3
Mujeres;01 Andalucía;Agricultura;2017T1;78,0
Mujeres;01 Andalucía;Agricultura;2016T4;67,5
Mujeres;01 Andalucía;Agricultura;2016T3;44,4
Mujeres;01 Andalucía;Agricultura;2016T2;62,1
Mujeres;01 Andalucía;Agricultura;2016T1;75,1
Mujeres;01 Andalucía;Agricultura;2015T4;66,3
Mujeres;01 Andalucía;Agricultura;2015T3;51,5
Mujeres;01 Andalucía;Agricultura;2015T2;63,5
Mujeres;01 Andalucía;Agricultura;2015T1;59,0
Mujeres;01 Andalucía;Agricultura;2014T4;63,6
Mujeres;01 Andalucía;Agricultura;2014T3;39,4
Mujeres;01 Andalucía;Agricultura;2014T2;62,3
Mujeres;01 Andalucía;Agricultura;2014T1;89,5
Mujeres;01 Andalucía;Agricultura;2013T4;62,8
Mujeres;01 Andalucía;Agricultura;2013T3;33,3
Mujeres;01 Andalucía;Agricultura;2013T2;57,7
Mujeres;01 Andalucía;Agricultura;2013T1;48,5
Mujeres;01 Andalucía;Agricultura;2012T4;63,0
Mujeres;01 Andalucía;Agricultura;2012T3;42,1
Mujeres;01 Andalucía;Agricultura;2012T2;49,6
Mujeres;01 Andalucía;Agricultura;2012T1;59,8
Mujeres;01 Andalucía;Agricultura;2011T4;67,1
Mujeres;01 Andalucía;Agricultura;2011T3;41,8
Mujeres;01 Andalucía;Agricultura;2011T2;60,8
Mujeres;01 Andalucía;Agricultura;2011T1;68,0
Mujeres;01 Andalucía;Agricultura;2010T4;66,1
Mujeres;01 Andalucía;Agricultura;2010T3;34,2
Mujeres;01 Andalucía;Agricultura;2010T2;53,3
Mujeres;01 Andalucía;Agricultura;2010T1;95,5
Mujeres;01 Andalucía;Agricultura;2009T4;60,7
Mujeres;01 Andalucía;Agricultura;2009T3;38,5
Mujeres;01 Andalucía;Agricultura;2009T2;59,1
Mujeres;01 Andalucía;Agricultura;2009T1;81,7
Mujeres;01 Andalucía;Agricultura;2008T4;64,5
Mujeres;01 Andalucía;Agricultura;2008T3;43,4
Mujeres;01 Andalucía;Agricultura;2008T2;66,4
Mujeres;01 Andalucía;Agricultura;2008T1;85,4
Mujeres;01 Andalucía;Industria;2025T3;77,8
Mujeres;01 Andalucía;Industria;2025T2;76,6
Mujeres;01 Andalucía;Industria;2025T1;85,9
Mujeres;01 Andalucía;Industria;2024T4;89,2
Mujeres;01 Andalucía;Industria;2024T3;80,7
Mujeres;01 Andalucía;Industria;2024T2;76,3
Mujeres;01 Andalucía;Industria;2024T1;76,4
Mujeres;01 Andalucía;Industria;2023T4;74,6
Mujeres;01 Andalucía;Industria;2023T3;66,7
Mujeres;01 Andalucía;Industria;2023T2;63,9
Mujeres;01 Andalucía;Industria;2023T1;67,8
Mujeres;01 Andalucía;Industria;2022T4;75,7
Mujeres;01 Andalucía;Industria;2022T3;72,9
Mujeres;01 Andalucía;Industria;2022T2;72,1
Mujeres;01 Andalucía;Industria;2022T1;65,4
Mujeres;01 Andalucía;Industria;2021T4;69,7
Mujeres;01 Andalucía;Industria;2021T3;56,3
Mujeres;01 Andalucía;Industria;2021T2;64,2
Mujeres;01 Andalucía;Industria;2021T1;64,1
Mujeres;01 Andalucía;Industria;2020T4;69,5
Mujeres;01 Andalucía;Industria;2020T3;71,4
Mujeres;01 Andalucía;Industria;2020T2;72,0
Mujeres;01 Andalucía;Industria;2020T1;69,9
Mujeres;01 Andalucía;Industria;2019T4;71,0
Mujeres;01 Andalucía;Industria;2019T3;57,9
Mujeres;01 Andalucía;Industria;2019T2;59,1
Mujeres;01 Andalucía;Industria;2019T1;53,8
Mujeres;01 Andalucía;Industria;2018T4;55,1
Mujeres;01 Andalucía;Industria;2018T3;52,0
Mujeres;01 Andalucía;Industria;2018T2;61,6
Mujeres;01 Andalucía;Industria;2018T1;58,6
Mujeres;01 Andalucía;Industria;2017T4;59,1
Mujeres;01 Andalucía;Industria;2017T3;56,0
Mujeres;01 Andalucía;Industria;2017T2;56,3
Mujeres;01 Andalucía;Industria;2017T1;55,6
Mujeres;01 Andalucía;Industria;2016T4;56,1
Mujeres;01 Andalucía;Industria;2016T3;56,2
Mujeres;01 Andalucía;Industria;2016T2;53,8
Mujeres;01 Andalucía;Industria;2016T1;49,5
Mujeres;01 Andalucía;Industria;2015T4;49,9
Mujeres;01 Andalucía;Industria;2015T3;53,6
Mujeres;01 Andalucía;Industria;2015T2;54,0
Mujeres;01 Andalucía;Industria;2015T1;47,6
Mujeres;01 Andalucía;Industria;2014T4;49,3
Mujeres;01 Andalucía;Industria;2014T3;45,8
Mujeres;01 Andalucía;Industria;2014T2;46,9
Mujeres;01 Andalucía;Industria;2014T1;43,7
Mujeres;01 Andalucía;Industria;2013T4;40,7
Mujeres;01 Andalucía;Industria;2013T3;42,8
Mujeres;01 Andalucía;Industria;2013T2;44,9
Mujeres;01 Andalucía;Industria;2013T1;45,4
Mujeres;01 Andalucía;Industria;2012T4;46,1
Mujeres;01 Andalucía;Industria;2012T3;49,3
Mujeres;01 Andalucía;Industria;2012T2;48,4
Mujeres;01 Andalucía;Industria;2012T1;52,7
Mujeres;01 Andalucía;Industria;2011T4;49,8
Mujeres;01 Andalucía;Industria;2011T3;55,0
Mujeres;01 Andalucía;Industria;2011T2;52,4
Mujeres;01 Andalucía;Industria;2011T1;53,6
Mujeres;01 Andalucía;Industria;2010T4;54,6
Mujeres;01 Andalucía;Industria;2010T3;53,7
Mujeres;01 Andalucía;Industria;2010T2;55,9
Mujeres;01 Andalucía;Industria;2010T1;52,4
Mujeres;01 Andalucía;Industria;2009T4;52,3
Mujeres;01 Andalucía;Industria;2009T3;52,4
Mujeres;01 Andalucía;Industria;2009T2;58,6
Mujeres;01 Andalucía;Industria;2009T1;58,0
Mujeres;01 Andalucía;Industria;2008T4;60,6
Mujeres;01 Andalucía;Industria;2008T3;68,1
Mujeres;01 Andalucía;Industria;2008T2;73,9
Mujeres;01 Andalucía;Industria;2008T1;74,6
Mujeres;01 Andalucía;Construcción;2025T3;22,1
Mujeres;01 Andalucía;Construcción;2025T2;19,0
Mujeres;01 Andalucía;Construcción;2025T1;16,0
Mujeres;01 Andalucía;Construcción;2024T4;14,4
Mujeres;01 Andalucía;Construcción;2024T3;14,6
Mujeres;01 Andalucía;Construcción;2024T2;15,0
Mujeres;01 Andalucía;Construcción;2024T1;12,8
Mujeres;01 Andalucía;Construcción;2023T4;18,2
Mujeres;01 Andalucía;Construcción;2023T3;18,0
Mujeres;01 Andalucía;Construcción;2023T2;18,6
Mujeres;01 Andalucía;Construcción;2023T1;16,3
Mujeres;01 Andalucía;Construcción;2022T4;16,2
Mujeres;01 Andalucía;Construcción;2022T3;18,8
Mujeres;01 Andalucía;Construcción;2022T2;23,1
Mujeres;01 Andalucía;Construcción;2022T1;21,8
Mujeres;01 Andalucía;Construcción;2021T4;19,4
Mujeres;01 Andalucía;Construcción;2021T3;19,4
Mujeres;01 Andalucía;Construcción;2021T2;17,6
Mujeres;01 Andalucía;Construcción;2021T1;12,2
Mujeres;01 Andalucía;Construcción;2020T4;11,0
Mujeres;01 Andalucía;Construcción;2020T3;11,5
Mujeres;01 Andalucía;Construcción;2020T2;10,9
Mujeres;01 Andalucía;Construcción;2020T1;7,1
Mujeres;01 Andalucía;Construcción;2019T4;11,0
Mujeres;01 Andalucía;Construcción;2019T3;12,9
Mujeres;01 Andalucía;Construcción;2019T2;12,0
Mujeres;01 Andalucía;Construcción;2019T1;10,6
Mujeres;01 Andalucía;Construcción;2018T4;10,3
Mujeres;01 Andalucía;Construcción;2018T3;9,0
Mujeres;01 Andalucía;Construcción;2018T2;7,7
Mujeres;01 Andalucía;Construcción;2018T1;7,7
Mujeres;01 Andalucía;Construcción;2017T4;8,3
Mujeres;01 Andalucía;Construcción;2017T3;7,9
Mujeres;01 Andalucía;Construcción;2017T2;7,6
Mujeres;01 Andalucía;Construcción;2017T1;8,4
Mujeres;01 Andalucía;Construcción;2016T4;8,8
Mujeres;01 Andalucía;Construcción;2016T3;8,2
Mujeres;01 Andalucía;Construcción;2016T2;8,1
Mujeres;01 Andalucía;Construcción;2016T1;8,6
Mujeres;01 Andalucía;Construcción;2015T4;7,3
Mujeres;01 Andalucía;Construcción;2015T3;6,0
Mujeres;01 Andalucía;Construcción;2015T2;5,2
Mujeres;01 Andalucía;Construcción;2015T1;6,5
Mujeres;01 Andalucía;Construcción;2014T4;5,4
Mujeres;01 Andalucía;Construcción;2014T3;7,1
Mujeres;01 Andalucía;Construcción;2014T2;5,2
Mujeres;01 Andalucía;Construcción;2014T1;6,3
Mujeres;01 Andalucía;Construcción;2013T4;9,2
Mujeres;01 Andalucía;Construcción;2013T3;8,6
Mujeres;01 Andalucía;Construcción;2013T2;10,1
Mujeres;01 Andalucía;Construcción;2013T1;9,8
Mujeres;01 Andalucía;Construcción;2012T4;13,0
Mujeres;01 Andalucía;Construcción;2012T3;15,6
Mujeres;01 Andalucía;Construcción;2012T2;16,6
Mujeres;01 Andalucía;Construcción;2012T1;16,0
Mujeres;01 Andalucía;Construcción;2011T4;16,3
Mujeres;01 Andalucía;Construcción;2011T3;16,4
Mujeres;01 Andalucía;Construcción;2011T2;16,2
Mujeres;01 Andalucía;Construcción;2011T1;14,9
Mujeres;01 Andalucía;Construcción;2010T4;15,0
Mujeres;01 Andalucía;Construcción;2010T3;15,6
Mujeres;01 Andalucía;Construcción;2010T2;16,4
Mujeres;01 Andalucía;Construcción;2010T1;19,0
Mujeres;01 Andalucía;Construcción;2009T4;19,0
Mujeres;01 Andalucía;Construcción;2009T3;17,5
Mujeres;01 Andalucía;Construcción;2009T2;16,5
Mujeres;01 Andalucía;Construcción;2009T1;20,0
Mujeres;01 Andalucía;Construcción;2008T4;20,1
Mujeres;01 Andalucía;Construcción;2008T3;21,0
Mujeres;01 Andalucía;Construcción;2008T2;23,5
Mujeres;01 Andalucía;Construcción;2008T1;22,4
Mujeres;01 Andalucía;Servicios;2025T3;1.451,6
Mujeres;01 Andalucía;Servicios;2025T2;1.420,2
Mujeres;01 Andalucía;Servicios;2025T1;1.357,1
Mujeres;01 Andalucía;Servicios;2024T4;1.374,1
Mujeres;01 Andalucía;Servicios;2024T3;1.396,7
Mujeres;01 Andalucía;Servicios;2024T2;1.391,6
Mujeres;01 Andalucía;Servicios;2024T1;1.341,0
Mujeres;01 Andalucía;Servicios;2023T4;1.346,7
Mujeres;01 Andalucía;Servicios;2023T3;1.390,4
Mujeres;01 Andalucía;Servicios;2023T2;1.375,3
Mujeres;01 Andalucía;Servicios;2023T1;1.336,6
Mujeres;01 Andalucía;Servicios;2022T4;1.304,8
Mujeres;01 Andalucía;Servicios;2022T3;1.301,5
Mujeres;01 Andalucía;Servicios;2022T2;1.298,0
Mujeres;01 Andalucía;Servicios;2022T1;1.242,2
Mujeres;01 Andalucía;Servicios;2021T4;1.260,4
Mujeres;01 Andalucía;Servicios;2021T3;1.242,4
Mujeres;01 Andalucía;Servicios;2021T2;1.200,1
Mujeres;01 Andalucía;Servicios;2021T1;1.145,7
Mujeres;01 Andalucía;Servicios;2020T4;1.159,9
Mujeres;01 Andalucía;Servicios;2020T3;1.129,7
Mujeres;01 Andalucía;Servicios;2020T2;1.071,7
Mujeres;01 Andalucía;Servicios;2020T1;1.180,0
Mujeres;01 Andalucía;Servicios;2019T4;1.206,8
Mujeres;01 Andalucía;Servicios;2019T3;1.213,2
Mujeres;01 Andalucía;Servicios;2019T2;1.215,1
Mujeres;01 Andalucía;Servicios;2019T1;1.189,3
Mujeres;01 Andalucía;Servicios;2018T4;1.176,6
