Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Mujeres;Total Nacional;Servicios;2019T2;8.011,7
Mujeres;Total Nacional;Servicios;2019T1;7.829,7
Mujeres;Total Nacional;Servicios;2018T4;7.902,8
Mujeres;Total Nacional;Servicios;2018T3;7.877,8
Mujeres;Total Nacional;Servicios;2018T2;7.803,6
Mujeres;Total Nacional;Servicios;2018T1;7.615,9
Mujeres;Total Nacional;Servicios;2017T4;7.679,1
Mujeres;Total Nacional;Servicios;2017T3;7.676,9
Mujeres;Total Nacional;Servicios;2017T2;7.601,2
Mujeres;Total Nacional;Servicios;2017T1;7.458,7
Mujeres;Total Nacional;Servicios;2016T4;7.527,0
Mujeres;Total Nacional;Servicios;2016T3;7.533,0
Mujeres;Total Nacional;Servicios;2016T2;7.458,5
Mujeres;Total Nacional;Servicios;2016T1;7.310,6
Mujeres;Total Nacional;Servicios;2015T4;7.360,4
Mujeres;Total Nacional;Servicios;2015T3;7.276,9
Mujeres;Total Nacional;Servicios;2015T2;7.205,3
Mujeres;Total Nacional;Servicios;2015T1;7.078,8
Mujeres;Total Nacional;Servicios;2014T4;7.142,4
Mujeres;Total Nacional;Servicios;2014T3;7.066,9
Mujeres;Total Nacional;Servicios;2014T2;7.076,6
Mujeres;Total Nacional;Servicios;2014T1;6.937,9
Mujeres;Total Nacional;Servicios;2013T4;6.997,1
Mujeres;Total Nacional;Servicios;2013T3;7.023,3
Mujeres;Total Nacional;Servicios;2013T2;6.992,4
Mujeres;Total Nacional;Servicios;2013T1;6.919,2
Mujeres;Total Nacional;Servicios;2012T4;6.992,5
Mujeres;Total Nacional;Servicios;2012T3;7.093,9
Mujeres;Total Nacional;Servicios;2012T2;7.172,9
Mujeres;Total Nacional;Servicios;2012T1;7.151,0
Mujeres;Total Nacional;Servicios;2011T4;7.236,0
Mujeres;Total Nacional;Servicios;2011T3;7.358,0
Mujeres;Total Nacional;Servicios;2011T2;7.459,8
Mujeres;Total Nacional;Servicios;2011T1;7.279,4
Mujeres;Total Nacional;Servicios;2010T4;7.340,9
Mujeres;Total Nacional;Servicios;2010T3;7.344,8
Mujeres;Total Nacional;Servicios;2010T2;7.282,1
Mujeres;Total Nacional;Servicios;2010T1;7.245,8
Mujeres;Total Nacional;Servicios;2009T4;7.301,0
Mujeres;Total Nacional;Servicios;2009T3;7.382,6
Mujeres;Total Nacional;Servicios;2009T2;7.330,2
Mujeres;Total Nacional;Servicios;2009T1;7.281,9
Mujeres;Total Nacional;Servicios;2008T4;7.515,5
Mujeres;Total Nacional;Servicios;2008T3;7.547,3
Mujeres;Total Nacional;Servicios;2008T2;7.477,3
Mujeres;Total Nacional;Servicios;2008T1;7.335,0
Mujeres;01 Andalucía;Servicios;2025T3;1.451,6
Mujeres;01 Andalucía;Servicios;2025T2;1.420,2
Mujeres;01 Andalucía;Servicios;2025T1;1.357,1
Mujeres;01 Andalucía;Servicios;2024T4;1.374,1
Mujeres;01 Andalucía;Servicios;2024T3;1.396,7
Mujeres;01 Andalucía;Servicios;2024T2;1.391,6
Mujeres;01 Andalucía;Servicios;2024T1;1.341,0
Mujeres;01 Andalucía;Servicios;2023T4;1.346,7
Mujeres;01 Andalucía;Servicios;2023T3;1.390,4
Mujeres;01 Andalucía;Servicios;2023T2;1.375,3
Mujeres;01 Andalucía;Servicios;2023T1;1.336,6
Mujeres;01 Andalucía;Servicios;2022T4;1.304,8
Mujeres;01 Andalucía;Servicios;2022T3;1.301,5
Mujeres;01 Andalucía;Servicios;2022T2;1.298,0
Mujeres;01 Andalucía;Servicios;2022T1;1.242,2
Mujeres;01 Andalucía;Servicios;2021T4;1.260,4
Mujeres;01 Andalucía;Servicios;2021T3;1.242,4
Mujeres;01 Andalucía;Servicios;2021T2;1.200,1
Mujeres;01 Andalucía;Servicios;2021T1;1.145,7
Mujeres;01 Andalucía;Servicios;2020T4;1.159,9
Mujeres;01 Andalucía;Servicios;2020T3;1.129,7
Mujeres;01 Andalucía;Servicios;2020T2;1.071,7
Mujeres;01 Andalucía;Servicios;2020T1;1.180,0
Mujeres;01 Andalucía;Servicios;2019T4;1.206,8
Mujeres;01 Andalucía;Servicios;2019T3;1.213,2
Mujeres;01 Andalucía;Servicios;2019T2;1.215,1
Mujeres;01 Andalucía;Servicios;2019T1;1.189,3
Mujeres;01 Andalucía;Servicios;2018T4;1.176,6
Mujeres;01 Andalucía;Servicios;2018T3;1.180,1
Mujeres;01 Andalucía;Servicios;2018T2;1.167,6
Mujeres;01 Andalucía;Servicios;2018T1;1.121,4
Mujeres;01 Andalucía;Servicios;2017T4;1.139,6
Mujeres;01 Andalucía;Servicios;2017T3;1.153,4
Mujeres;01 Andalucía;Servicios;2017T2;1.157,1
Mujeres;01 Andalucía;Servicios;2017T1;1.109,4
Mujeres;01 Andalucía;Servicios;2016T4;1.090,2
Mujeres;01 Andalucía;Servicios;2016T3;1.113,2
Mujeres;01 Andalucía;Servicios;2016T2;1.109,9
Mujeres;01 Andalucía;Servicios;2016T1;1.081,2
Mujeres;01 Andalucía;Servicios;2015T4;1.102,6
Mujeres;01 Andalucía;Servicios;2015T3;1.087,9
Mujeres;01 Andalucía;Servicios;2015T2;1.104,1
Mujeres;01 Andalucía;Servicios;2015T1;1.043,1
Mujeres;01 Andalucía;Servicios;2014T4;1.040,6
Mujeres;01 Andalucía;Servicios;2014T3;1.026,6
Mujeres;01 Andalucía;Servicios;2014T2;1.033,4
Mujeres;01 Andalucía;Servicios;2014T1;1.007,6
Mujeres;01 Andalucía;Servicios;2013T4;1.003,4
Mujeres;01 Andalucía;Servicios;2013T3;1.030,3
Mujeres;01 Andalucía;Servicios;2013T2;1.048,1
Mujeres;01 Andalucía;Servicios;2013T1;1.029,3
Mujeres;01 Andalucía;Servicios;2012T4;1.028,1
Mujeres;01 Andalucía;Servicios;2012T3;1.065,2
Mujeres;01 Andalucía;Servicios;2012T2;1.073,5
Mujeres;01 Andalucía;Servicios;2012T1;1.053,5
Mujeres;01 Andalucía;Servicios;2011T4;1.055,1
Mujeres;01 Andalucía;Servicios;2011T3;1.069,8
Mujeres;01 Andalucía;Servicios;2011T2;1.072,2
Mujeres;01 Andalucía;Servicios;2011T1;1.073,0
Mujeres;01 Andalucía;Servicios;2010T4;1.084,8
Mujeres;01 Andalucía;Servicios;2010T3;1.090,8
Mujeres;01 Andalucía;Servicios;2010T2;1.108,6
Mujeres;01 Andalucía;Servicios;2010T1;1.088,8
Mujeres;01 Andalucía;Servicios;2009T4;1.102,9
Mujeres;01 Andalucía;Servicios;2009T3;1.096,9
Mujeres;01 Andalucía;Servicios;2009T2;1.088,0
Mujeres;01 Andalucía;Servicios;2009T1;1.074,8
Mujeres;01 Andalucía;Servicios;2008T4;1.102,0
Mujeres;01 Andalucía;Servicios;2008T3;1.112,1
Mujeres;01 Andalucía;Servicios;2008T2;1.108,1
Mujeres;01 Andalucía;Servicios;2008T1;1.093,3
Mujeres;02 Aragón;Servicios;2025T3;249,0
Mujeres;02 Aragón;Servicios;2025T2;241,1
Mujeres;02 Aragón;Servicios;2025T1;239,3
Mujeres;02 Aragón;Servicios;2024T4;242,5
Mujeres;02 Aragón;Servicios;2024T3;237,1
Mujeres;02 Aragón;Servicios;2024T2;236,5
Mujeres;02 Aragón;Servicios;2024T1;232,2
Mujeres;02 Aragón;Servicios;2023T4;239,9
Mujeres;02 Aragón;Servicios;2023T3;230,1
Mujeres;02 Aragón;Servicios;2023T2;231,7
Mujeres;02 Aragón;Servicios;2023T1;230,1
Mujeres;02 Aragón;Servicios;2022T4;225,6
Mujeres;02 Aragón;Servicios;2022T3;225,6
Mujeres;02 Aragón;Servicios;2022T2;239,6
Mujeres;02 Aragón;Servicios;2022T1;235,2
Mujeres;02 Aragón;Servicios;2021T4;236,0
Mujeres;02 Aragón;Servicios;2021T3;234,2
Mujeres;02 Aragón;Servicios;2021T2;224,5
Mujeres;02 Aragón;Servicios;2021T1;212,7
Mujeres;02 Aragón;Servicios;2020T4;213,7
Mujeres;02 Aragón;Servicios;2020T3;214,2
Mujeres;02 Aragón;Servicios;2020T2;210,0
Mujeres;02 Aragón;Servicios;2020T1;223,4
Mujeres;02 Aragón;Servicios;2019T4;226,3
Mujeres;02 Aragón;Servicios;2019T3;225,9
Mujeres;02 Aragón;Servicios;2019T2;225,6
Mujeres;02 Aragón;Servicios;2019T1;224,3
Mujeres;02 Aragón;Servicios;2018T4;223,5
Mujeres;02 Aragón;Servicios;2018T3;218,4
Mujeres;02 Aragón;Servicios;2018T2;219,8
Mujeres;02 Aragón;Servicios;2018T1;217,0
Mujeres;02 Aragón;Servicios;2017T4;216,7
Mujeres;02 Aragón;Servicios;2017T3;219,0
Mujeres;02 Aragón;Servicios;2017T2;219,1
Mujeres;02 Aragón;Servicios;2017T1;217,0
Mujeres;02 Aragón;Servicios;2016T4;218,7
Mujeres;02 Aragón;Servicios;2016T3;214,1
Mujeres;02 Aragón;Servicios;2016T2;214,8
Mujeres;02 Aragón;Servicios;2016T1;209,8
Mujeres;02 Aragón;Servicios;2015T4;207,6
Mujeres;02 Aragón;Servicios;2015T3;207,4
Mujeres;02 Aragón;Servicios;2015T2;197,7
Mujeres;02 Aragón;Servicios;2015T1;194,0
Mujeres;02 Aragón;Servicios;2014T4;197,7
Mujeres;02 Aragón;Servicios;2014T3;204,0
Mujeres;02 Aragón;Servicios;2014T2;198,7
Mujeres;02 Aragón;Servicios;2014T1;193,1
Mujeres;02 Aragón;Servicios;2013T4;203,1
Mujeres;02 Aragón;Servicios;2013T3;205,2
Mujeres;02 Aragón;Servicios;2013T2;195,9
Mujeres;02 Aragón;Servicios;2013T1;198,7
Mujeres;02 Aragón;Servicios;2012T4;210,1
Mujeres;02 Aragón;Servicios;2012T3;211,8
Mujeres;02 Aragón;Servicios;2012T2;213,8
Mujeres;02 Aragón;Servicios;2012T1;211,7
Mujeres;02 Aragón;Servicios;2011T4;215,3
Mujeres;02 Aragón;Servicios;2011T3;213,0
Mujeres;02 Aragón;Servicios;2011T2;206,6
Mujeres;02 Aragón;Servicios;2011T1;203,0
Mujeres;02 Aragón;Servicios;2010T4;202,6
Mujeres;02 Aragón;Servicios;2010T3;208,1
Mujeres;02 Aragón;Servicios;2010T2;208,0
Mujeres;02 Aragón;Servicios;2010T1;212,6
Mujeres;02 Aragón;Servicios;2009T4;219,0
Mujeres;02 Aragón;Servicios;2009T3;223,5
Mujeres;02 Aragón;Servicios;2009T2;222,6
Mujeres;02 Aragón;Servicios;2009T1;216,5
Mujeres;02 Aragón;Servicios;2008T4;230,5
Mujeres;02 Aragón;Servicios;2008T3;228,6
Mujeres;02 Aragón;Servicios;2008T2;213,8
Mujeres;02 Aragón;Servicios;2008T1;214,6
Mujeres;03 Asturias, Principado de;Servicios;2025T3;187,6
Mujeres;03 Asturias, Principado de;Servicios;2025T2;194,2
Mujeres;03 Asturias, Principado de;Servicios;2025T1;186,8
Mujeres;03 Asturias, Principado de;Servicios;2024T4;189,0
Mujeres;03 Asturias, Principado de;Servicios;2024T3;179,5
Mujeres;03 Asturias, Principado de;Servicios;2024T2;174,5
Mujeres;03 Asturias, Principado de;Servicios;2024T1;179,0
Mujeres;03 Asturias, Principado de;Servicios;2023T4;177,2
Mujeres;03 Asturias, Principado de;Servicios;2023T3;174,4
Mujeres;03 Asturias, Principado de;Servicios;2023T2;177,6
Mujeres;03 Asturias, Principado de;Servicios;2023T1;169,5
Mujeres;03 Asturias, Principado de;Servicios;2022T4;168,0
Mujeres;03 Asturias, Principado de;Servicios;2022T3;166,1
Mujeres;03 Asturias, Principado de;Servicios;2022T2;162,7
Mujeres;03 Asturias, Principado de;Servicios;2022T1;162,5
Mujeres;03 Asturias, Principado de;Servicios;2021T4;170,4
Mujeres;03 Asturias, Principado de;Servicios;2021T3;170,8
Mujeres;03 Asturias, Principado de;Servicios;2021T2;168,8
Mujeres;03 Asturias, Principado de;Servicios;2021T1;165,8
Mujeres;03 Asturias, Principado de;Servicios;2020T4;167,1
Mujeres;03 Asturias, Principado de;Servicios;2020T3;164,7
Mujeres;03 Asturias, Principado de;Servicios;2020T2;166,5
Mujeres;03 Asturias, Principado de;Servicios;2020T1;170,5
Mujeres;03 Asturias, Principado de;Servicios;2019T4;172,2
Mujeres;03 Asturias, Principado de;Servicios;2019T3;168,4
Mujeres;03 Asturias, Principado de;Servicios;2019T2;165,0
Mujeres;03 Asturias, Principado de;Servicios;2019T1;163,8
Mujeres;03 Asturias, Principado de;Servicios;2018T4;167,5
Mujeres;03 Asturias, Principado de;Servicios;2018T3;168,9
Mujeres;03 Asturias, Principado de;Servicios;2018T2;168,7
Mujeres;03 Asturias, Principado de;Servicios;2018T1;168,3
Mujeres;03 Asturias, Principado de;Servicios;2017T4;169,0
Mujeres;03 Asturias, Principado de;Servicios;2017T3;173,0
Mujeres;03 Asturias, Principado de;Servicios;2017T2;173,4
Mujeres;03 Asturias, Principado de;Servicios;2017T1;170,1
Mujeres;03 Asturias, Principado de;Servicios;2016T4;170,9
Mujeres;03 Asturias, Principado de;Servicios;2016T3;175,1
Mujeres;03 Asturias, Principado de;Servicios;2016T2;171,0
Mujeres;03 Asturias, Principado de;Servicios;2016T1;169,6
Mujeres;03 Asturias, Principado de;Servicios;2015T4;171,7
Mujeres;03 Asturias, Principado de;Servicios;2015T3;171,7
Mujeres;03 Asturias, Principado de;Servicios;2015T2;164,3
Mujeres;03 Asturias, Principado de;Servicios;2015T1;160,1
Mujeres;03 Asturias, Principado de;Servicios;2014T4;159,4
Mujeres;03 Asturias, Principado de;Servicios;2014T3;160,7
Mujeres;03 Asturias, Principado de;Servicios;2014T2;156,4
Mujeres;03 Asturias, Principado de;Servicios;2014T1;154,2
Mujeres;03 Asturias, Principado de;Servicios;2013T4;156,6
Mujeres;03 Asturias, Principado de;Servicios;2013T3;153,4
Mujeres;03 Asturias, Principado de;Servicios;2013T2;153,3
Mujeres;03 Asturias, Principado de;Servicios;2013T1;149,7
Mujeres;03 Asturias, Principado de;Servicios;2012T4;151,6
Mujeres;03 Asturias, Principado de;Servicios;2012T3;158,9
Mujeres;03 Asturias, Principado de;Servicios;2012T2;158,7
Mujeres;03 Asturias, Principado de;Servicios;2012T1;155,9
Mujeres;03 Asturias, Principado de;Servicios;2011T4;164,2
Mujeres;03 Asturias, Principado de;Servicios;2011T3;165,4
Mujeres;03 Asturias, Principado de;Servicios;2011T2;168,6
Mujeres;03 Asturias, Principado de;Servicios;2011T1;163,7
Mujeres;03 Asturias, Principado de;Servicios;2010T4;167,3
Mujeres;03 Asturias, Principado de;Servicios;2010T3;173,8
Mujeres;03 Asturias, Principado de;Servicios;2010T2;167,9
Mujeres;03 Asturias, Principado de;Servicios;2010T1;167,5
Mujeres;03 Asturias, Principado de;Servicios;2009T4;171,8
Mujeres;03 Asturias, Principado de;Servicios;2009T3;175,9
Mujeres;03 Asturias, Principado de;Servicios;2009T2;174,5
Mujeres;03 Asturias, Principado de;Servicios;2009T1;177,4
Mujeres;03 Asturias, Principado de;Servicios;2008T4;177,1
Mujeres;03 Asturias, Principado de;Servicios;2008T3;181,6
Mujeres;03 Asturias, Principado de;Servicios;2008T2;174,7
Mujeres;03 Asturias, Principado de;Servicios;2008T1;169,9
Mujeres;04 Balears, Illes;Servicios;2025T3;300,1
Mujeres;04 Balears, Illes;Servicios;2025T2;289,9
Mujeres;04 Balears, Illes;Servicios;2025T1;235,6
Mujeres;04 Balears, Illes;Servicios;2024T4;256,2
Mujeres;04 Balears, Illes;Servicios;2024T3;292,4
Mujeres;04 Balears, Illes;Servicios;2024T2;273,7
Mujeres;04 Balears, Illes;Servicios;2024T1;232,7
Mujeres;04 Balears, Illes;Servicios;2023T4;246,2
Mujeres;04 Balears, Illes;Servicios;2023T3;297,0
Mujeres;04 Balears, Illes;Servicios;2023T2;281,7
Mujeres;04 Balears, Illes;Servicios;2023T1;221,6
Mujeres;04 Balears, Illes;Servicios;2022T4;237,6
Mujeres;04 Balears, Illes;Servicios;2022T3;281,2
Mujeres;04 Balears, Illes;Servicios;2022T2;260,3
Mujeres;04 Balears, Illes;Servicios;2022T1;220,3
Mujeres;04 Balears, Illes;Servicios;2021T4;229,3
Mujeres;04 Balears, Illes;Servicios;2021T3;256,1
Mujeres;04 Balears, Illes;Servicios;2021T2;232,1
Mujeres;04 Balears, Illes;Servicios;2021T1;208,9
Mujeres;04 Balears, Illes;Servicios;2020T4;226,3
Mujeres;04 Balears, Illes;Servicios;2020T3;255,1
Mujeres;04 Balears, Illes;Servicios;2020T2;216,7
Mujeres;04 Balears, Illes;Servicios;2020T1;204,7
Mujeres;04 Balears, Illes;Servicios;2019T4;243,0
Mujeres;04 Balears, Illes;Servicios;2019T3;275,5
Mujeres;04 Balears, Illes;Servicios;2019T2;244,3
Mujeres;04 Balears, Illes;Servicios;2019T1;211,2
Mujeres;04 Balears, Illes;Servicios;2018T4;240,0
Mujeres;04 Balears, Illes;Servicios;2018T3;280,9
Mujeres;04 Balears, Illes;Servicios;2018T2;252,9
Mujeres;04 Balears, Illes;Servicios;2018T1;202,1
Mujeres;04 Balears, Illes;Servicios;2017T4;221,2
Mujeres;04 Balears, Illes;Servicios;2017T3;257,0
Mujeres;04 Balears, Illes;Servicios;2017T2;237,8
Mujeres;04 Balears, Illes;Servicios;2017T1;203,2
Mujeres;04 Balears, Illes;Servicios;2016T4;223,8
Mujeres;04 Balears, Illes;Servicios;2016T3;257,0
Mujeres;04 Balears, Illes;Servicios;2016T2;240,8
Mujeres;04 Balears, Illes;Servicios;2016T1;215,3
Mujeres;04 Balears, Illes;Servicios;2015T4;224,6
Mujeres;04 Balears, Illes;Servicios;2015T3;250,5
Mujeres;04 Balears, Illes;Servicios;2015T2;232,6
Mujeres;04 Balears, Illes;Servicios;2015T1;196,1
Mujeres;04 Balears, Illes;Servicios;2014T4;209,8
Mujeres;04 Balears, Illes;Servicios;2014T3;239,1
Mujeres;04 Balears, Illes;Servicios;2014T2;225,0
Mujeres;04 Balears, Illes;Servicios;2014T1;184,5
Mujeres;04 Balears, Illes;Servicios;2013T4;199,4
Mujeres;04 Balears, Illes;Servicios;2013T3;234,2
Mujeres;04 Balears, Illes;Servicios;2013T2;218,8
Mujeres;04 Balears, Illes;Servicios;2013T1;184,0
Mujeres;04 Balears, Illes;Servicios;2012T4;197,3
Mujeres;04 Balears, Illes;Servicios;2012T3;226,4
Mujeres;04 Balears, Illes;Servicios;2012T2;213,7
Mujeres;04 Balears, Illes;Servicios;2012T1;183,0
Mujeres;04 Balears, Illes;Servicios;2011T4;187,2
Mujeres;04 Balears, Illes;Servicios;2011T3;230,0
Mujeres;04 Balears, Illes;Servicios;2011T2;211,2
Mujeres;04 Balears, Illes;Servicios;2011T1;180,2
Mujeres;04 Balears, Illes;Servicios;2010T4;194,3
Mujeres;04 Balears, Illes;Servicios;2010T3;226,3
Mujeres;04 Balears, Illes;Servicios;2010T2;213,2
Mujeres;04 Balears, Illes;Servicios;2010T1;188,7
Mujeres;04 Balears, Illes;Servicios;2009T4;197,2
Mujeres;04 Balears, Illes;Servicios;2009T3;231,7
Mujeres;04 Balears, Illes;Servicios;2009T2;214,9
Mujeres;04 Balears, Illes;Servicios;2009T1;179,7
Mujeres;04 Balears, Illes;Servicios;2008T4;206,8
Mujeres;04 Balears, Illes;Servicios;2008T3;223,0
Mujeres;04 Balears, Illes;Servicios;2008T2;214,3
Mujeres;04 Balears, Illes;Servicios;2008T1;190,2
Mujeres;05 Canarias;Servicios;2025T3;440,0
Mujeres;05 Canarias;Servicios;2025T2;457,4
Mujeres;05 Canarias;Servicios;2025T1;457,8
Mujeres;05 Canarias;Servicios;2024T4;444,8
Mujeres;05 Canarias;Servicios;2024T3;436,1
Mujeres;05 Canarias;Servicios;2024T2;450,8
Mujeres;05 Canarias;Servicios;2024T1;444,1
Mujeres;05 Canarias;Servicios;2023T4;425,7
Mujeres;05 Canarias;Servicios;2023T3;410,4
Mujeres;05 Canarias;Servicios;2023T2;412,5
Mujeres;05 Canarias;Servicios;2023T1;423,3
Mujeres;05 Canarias;Servicios;2022T4;415,5
Mujeres;05 Canarias;Servicios;2022T3;401,2
Mujeres;05 Canarias;Servicios;2022T2;416,6
Mujeres;05 Canarias;Servicios;2022T1;398,8
Mujeres;05 Canarias;Servicios;2021T4;404,7
Mujeres;05 Canarias;Servicios;2021T3;365,4
Mujeres;05 Canarias;Servicios;2021T2;361,9
Mujeres;05 Canarias;Servicios;2021T1;349,8
Mujeres;05 Canarias;Servicios;2020T4;365,1
Mujeres;05 Canarias;Servicios;2020T3;359,8
Mujeres;05 Canarias;Servicios;2020T2;365,8
Mujeres;05 Canarias;Servicios;2020T1;422,0
Mujeres;05 Canarias;Servicios;2019T4;414,1
Mujeres;05 Canarias;Servicios;2019T3;380,9
Mujeres;05 Canarias;Servicios;2019T2;396,0
Mujeres;05 Canarias;Servicios;2019T1;393,4
Mujeres;05 Canarias;Servicios;2018T4;407,0
Mujeres;05 Canarias;Servicios;2018T3;402,7
Mujeres;05 Canarias;Servicios;2018T2;382,8
Mujeres;05 Canarias;Servicios;2018T1;380,7
Mujeres;05 Canarias;Servicios;2017T4;378,9
Mujeres;05 Canarias;Servicios;2017T3;365,7
Mujeres;05 Canarias;Servicios;2017T2;361,6
Mujeres;05 Canarias;Servicios;2017T1;362,2
Mujeres;05 Canarias;Servicios;2016T4;364,9
Mujeres;05 Canarias;Servicios;2016T3;353,4
Mujeres;05 Canarias;Servicios;2016T2;347,4
Mujeres;05 Canarias;Servicios;2016T1;345,3
Mujeres;05 Canarias;Servicios;2015T4;350,6
Mujeres;05 Canarias;Servicios;2015T3;334,0
Mujeres;05 Canarias;Servicios;2015T2;336,6
Mujeres;05 Canarias;Servicios;2015T1;334,8
Mujeres;05 Canarias;Servicios;2014T4;327,6
Mujeres;05 Canarias;Servicios;2014T3;315,1
Mujeres;05 Canarias;Servicios;2014T2;316,9
Mujeres;05 Canarias;Servicios;2014T1;326,9
Mujeres;05 Canarias;Servicios;2013T4;331,7
Mujeres;05 Canarias;Servicios;2013T3;321,1
Mujeres;05 Canarias;Servicios;2013T2;317,8
Mujeres;05 Canarias;Servicios;2013T1;320,7
Mujeres;05 Canarias;Servicios;2012T4;323,9
Mujeres;05 Canarias;Servicios;2012T3;317,8
Mujeres;05 Canarias;Servicios;2012T2;315,8
Mujeres;05 Canarias;Servicios;2012T1;319,9
Mujeres;05 Canarias;Servicios;2011T4;327,2
Mujeres;05 Canarias;Servicios;2011T3;332,5
Mujeres;05 Canarias;Servicios;2011T2;337,9
Mujeres;05 Canarias;Servicios;2011T1;330,4
Mujeres;05 Canarias;Servicios;2010T4;321,5
Mujeres;05 Canarias;Servicios;2010T3;315,6
Mujeres;05 Canarias;Servicios;2010T2;309,4
Mujeres;05 Canarias;Servicios;2010T1;313,7
Mujeres;05 Canarias;Servicios;2009T4;324,6
Mujeres;05 Canarias;Servicios;2009T3;319,0
Mujeres;05 Canarias;Servicios;2009T2;306,4
Mujeres;05 Canarias;Servicios;2009T1;316,0
Mujeres;05 Canarias;Servicios;2008T4;314,3
Mujeres;05 Canarias;Servicios;2008T3;334,5
Mujeres;05 Canarias;Servicios;2008T2;333,1
Mujeres;05 Canarias;Servicios;2008T1;320,6
Mujeres;06 Cantabria;Servicios;2025T3;115,2
Mujeres;06 Cantabria;Servicios;2025T2;115,3
Mujeres;06 Cantabria;Servicios;2025T1;111,1
Mujeres;06 Cantabria;Servicios;2024T4;110,7
Mujeres;06 Cantabria;Servicios;2024T3;113,2
Mujeres;06 Cantabria;Servicios;2024T2;109,0
Mujeres;06 Cantabria;Servicios;2024T1;110,4
Mujeres;06 Cantabria;Servicios;2023T4;107,4
Mujeres;06 Cantabria;Servicios;2023T3;108,6
Mujeres;06 Cantabria;Servicios;2023T2;106,2
Mujeres;06 Cantabria;Servicios;2023T1;101,4
Mujeres;06 Cantabria;Servicios;2022T4;100,8
Mujeres;06 Cantabria;Servicios;2022T3;105,0
Mujeres;06 Cantabria;Servicios;2022T2;102,4
Mujeres;06 Cantabria;Servicios;2022T1;98,8
Mujeres;06 Cantabria;Servicios;2021T4;99,3
Mujeres;06 Cantabria;Servicios;2021T3;104,4
Mujeres;06 Cantabria;Servicios;2021T2;99,9
Mujeres;06 Cantabria;Servicios;2021T1;96,4
Mujeres;06 Cantabria;Servicios;2020T4;97,9
Mujeres;06 Cantabria;Servicios;2020T3;99,2
Mujeres;06 Cantabria;Servicios;2020T2;86,9
Mujeres;06 Cantabria;Servicios;2020T1;99,5
Mujeres;06 Cantabria;Servicios;2019T4;103,2
Mujeres;06 Cantabria;Servicios;2019T3;104,4
Mujeres;06 Cantabria;Servicios;2019T2;101,8
Mujeres;06 Cantabria;Servicios;2019T1;97,7
Mujeres;06 Cantabria;Servicios;2018T4;96,8
Mujeres;06 Cantabria;Servicios;2018T3;100,4
Mujeres;06 Cantabria;Servicios;2018T2;98,9
Mujeres;06 Cantabria;Servicios;2018T1;98,7
Mujeres;06 Cantabria;Servicios;2017T4;101,9
Mujeres;06 Cantabria;Servicios;2017T3;103,7
Mujeres;06 Cantabria;Servicios;2017T2;99,9
Mujeres;06 Cantabria;Servicios;2017T1;98,6
Mujeres;06 Cantabria;Servicios;2016T4;99,3
Mujeres;06 Cantabria;Servicios;2016T3;99,5
Mujeres;06 Cantabria;Servicios;2016T2;94,7
Mujeres;06 Cantabria;Servicios;2016T1;89,0
Mujeres;06 Cantabria;Servicios;2015T4;91,6
Mujeres;06 Cantabria;Servicios;2015T3;95,4
Mujeres;06 Cantabria;Servicios;2015T2;91,3
Mujeres;06 Cantabria;Servicios;2015T1;91,4
Mujeres;06 Cantabria;Servicios;2014T4;93,9
Mujeres;06 Cantabria;Servicios;2014T3;95,6
Mujeres;06 Cantabria;Servicios;2014T2;93,5
Mujeres;06 Cantabria;Servicios;2014T1;91,2
Mujeres;06 Cantabria;Servicios;2013T4;90,5
Mujeres;06 Cantabria;Servicios;2013T3;92,4
Mujeres;06 Cantabria;Servicios;2013T2;85,3
Mujeres;06 Cantabria;Servicios;2013T1;87,2
Mujeres;06 Cantabria;Servicios;2012T4;93,9
Mujeres;06 Cantabria;Servicios;2012T3;96,1
Mujeres;06 Cantabria;Servicios;2012T2;93,2
Mujeres;06 Cantabria;Servicios;2012T1;92,5
Mujeres;06 Cantabria;Servicios;2011T4;94,4
Mujeres;06 Cantabria;Servicios;2011T3;96,4
Mujeres;06 Cantabria;Servicios;2011T2;94,7
Mujeres;06 Cantabria;Servicios;2011T1;90,4
Mujeres;06 Cantabria;Servicios;2010T4;92,1
Mujeres;06 Cantabria;Servicios;2010T3;97,4
Mujeres;06 Cantabria;Servicios;2010T2;95,4
Mujeres;06 Cantabria;Servicios;2010T1;91,4
Mujeres;06 Cantabria;Servicios;2009T4;95,0
Mujeres;06 Cantabria;Servicios;2009T3;97,7
Mujeres;06 Cantabria;Servicios;2009T2;95,7
Mujeres;06 Cantabria;Servicios;2009T1;97,2
Mujeres;06 Cantabria;Servicios;2008T4;97,2
Mujeres;06 Cantabria;Servicios;2008T3;97,9
Mujeres;06 Cantabria;Servicios;2008T2;94,2
Mujeres;06 Cantabria;Servicios;2008T1;93,9
Mujeres;07 Castilla y León;Servicios;2025T3;426,9
Mujeres;07 Castilla y León;Servicios;2025T2;426,4
Mujeres;07 Castilla y León;Servicios;2025T1;417,8
Mujeres;07 Castilla y León;Servicios;2024T4;417,4
Mujeres;07 Castilla y León;Servicios;2024T3;422,7
Mujeres;07 Castilla y León;Servicios;2024T2;409,6
Mujeres;07 Castilla y León;Servicios;2024T1;400,7
Mujeres;07 Castilla y León;Servicios;2023T4;399,4
Mujeres;07 Castilla y León;Servicios;2023T3;404,4
